[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHA VERDE 3.lcd
Output Date	26/02/2025
Output Time	22:51:33

[File Information]
Type	Data File
Generated	26/02/2025 22:01:05
Generated by	System Administrator
Modified	26/02/2025 22:51:33
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	26/02/2025 22:01:29
Sample Type	0:Unknown
Level	0
Sample Name	CHA VERDE 3
Sample ID	CHA VERDE 3
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	17
Injection Volume	10

[Original Files]
Data File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHA VERDE 3.lcd
Method File	C:\Users\Public\MÉTODOS\MÉTODOS HPLC AUTOMÁTICO\RICARDO BORGES\RMBorges\sciffee\experimental 1 - pool.lcm
Batch File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\BATCH_RM_MIX POOL_26.02.2025.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	HPLC analítico (automático)
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	1

[Peak Table(PDA-Ch1)]
# of Peaks	86
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
36,23467	44660
36,24533	44665
36,25600	44609
36,26667	44552
36,27733	44616
36,28800	44863
36,29867	45283
36,30933	45721
36,32000	45987
36,33067	45973
36,34133	45726
36,35200	45371
36,36267	45014
36,37333	44732
36,38400	44512
36,39467	44331
36,40533	44155
36,41600	44016
36,42667	43882
36,43733	43796
36,44800	43732
36,45867	43686
36,46933	43655
36,48000	43646
36,49067	43659
36,50133	43667
36,51200	43682
36,52267	43692
36,53333	43705
36,54400	43714
36,55467	43729
36,56533	43733
36,57600	43733
36,58667	43745
36,59733	43743
36,60800	43745
36,61867	43751
36,62933	43779
36,64000	43801
36,65067	43850
36,66133	43902
36,67200	43960
36,68267	44018
36,69333	44059
36,70400	44080
36,71467	44104
36,72533	44140
36,73600	44189
36,74667	44278
36,75733	44381
36,76800	44446
36,77867	44457
36,78933	44407
36,80000	44313
36,81067	44208
36,82133	44111
36,83200	44025
36,84267	43976
36,85333	43939
36,86400	43925
36,87467	43910
36,88533	43903
36,89600	43905
36,90667	43903
36,91733	43899
36,92800	43904
36,93867	43912
36,94933	43953
36,96000	44023
36,97067	44135
36,98133	44314
36,99200	44548
37,00267	44806
37,01333	45030
37,02400	45185
37,03467	45210
37,04533	45129
37,05600	44959
37,06667	44746
37,07733	44538
37,08800	44344
37,09867	44189
37,10933	44092
37,12000	44019
37,13067	43981
37,14133	43970
37,15200	43979
37,16267	44008
37,17333	44084
37,18400	44170
37,19467	44268
37,20533	44365
37,21600	44405
37,22667	44392
37,23733	44347
37,24800	44276
37,25867	44183
37,26933	44096
37,28000	44037
37,29067	43995
37,30133	43968
37,31200	43943
37,32267	43926
37,33333	43918
37,34400	43909
37,35467	43895
37,36533	43892
37,37600	43895
37,38667	43899
37,39733	43898
37,40800	43905
37,41867	43916
37,42933	43916
37,44000	43926
37,45067	43925
37,46133	43929
37,47200	43947
37,48267	43957
37,49333	43971
37,50400	43980
37,51467	43997
37,52533	43991
37,53600	43989
37,54667	43995
37,55733	43992
37,56800	43994
37,57867	43996
37,58933	43996
37,60000	43995
37,61067	44004
37,62133	44012
37,63200	44022
37,64267	44031
37,65333	44037
37,66400	44049
37,67467	44059
37,68533	44066
37,69600	44070
37,70667	44081
37,71733	44092
37,72800	44101
37,73867	44119
37,74933	44140
37,76000	44165
37,77067	44179
37,78133	44194
37,79200	44202
37,80267	44196
37,81333	44183
37,82400	44172
37,83467	44175
37,84533	44187
37,85600	44183
37,86667	44194
37,87733	44218
37,88800	44238
37,89867	44252
37,90933	44263
37,92000	44261
37,93067	44257
37,94133	44246
37,95200	44223
37,96267	44206
37,97333	44192
37,98400	44171
37,99467	44151
38,00533	44135
38,01600	44133
38,02667	44129
38,03733	44126
38,04800	44118
38,05867	44120
38,06933	44118
38,08000	44109
38,09067	44117
38,10133	44120
38,11200	44120
38,12267	44126
38,13333	44134
38,14400	44135
38,15467	44135
38,16533	44137
38,17600	44141
38,18667	44149
38,19733	44162
38,20800	44168
38,21867	44178
38,22933	44186
38,24000	44198
38,25067	44205
38,26133	44209
38,27200	44220
38,28267	44212
38,29333	44207
38,30400	44205
38,31467	44203
38,32533	44191
38,33600	44188
38,34667	44189
38,35733	44181
38,36800	44178
38,37867	44179
38,38933	44173
38,40000	44179
38,41067	44182
38,42133	44184
38,43200	44184
38,44267	44186
38,45333	44199
38,46400	44195
38,47467	44203
38,48533	44206
38,49600	44209
38,50667	44211
38,51733	44220
38,52800	44227
38,53867	44224
38,54933	44230
38,56000	44232
38,57067	44221
38,58133	44233
38,59200	44240
38,60267	44236
38,61333	44241
38,62400	44248
38,63467	44253
38,64533	44272
38,65600	44285
38,66667	44296
38,67733	44320
38,68800	44329
38,69867	44343
38,70933	44367
38,72000	44388
38,73067	44424
38,74133	44492
38,75200	44606
38,76267	44806
38,77333	45136
38,78400	45663
38,79467	46477
38,80533	47700
38,81600	49455
38,82667	51801
38,83733	54791
38,84800	58391
38,85867	62361
38,86933	66372
38,88000	69950
38,89067	72642
38,90133	74055
38,91200	73974
38,92267	72441
38,93333	69706
38,94400	66194
38,95467	62350
38,96533	58609
38,97600	55269
38,98667	52493
38,99733	50329
39,00800	48727
39,01867	47575
39,02933	46774
39,04000	46229
39,05067	45844
39,06133	45565
39,07200	45359
39,08267	45189
39,09333	45046
39,10400	44923
39,11467	44801
39,12533	44676
39,13600	44560
39,14667	44440
39,15733	44316
39,16800	44197
39,17867	44054
39,18933	43921
39,20000	43777
39,21067	43623
39,22133	43462
39,23200	43296
39,24267	43120
39,25333	42938
39,26400	42764
39,27467	42566
39,28533	42355
39,29600	42140
39,30667	41925
39,31733	41696
39,32800	41460
39,33867	41235
39,34933	40994
39,36000	40751
39,37067	40513
39,38133	40267
39,39200	40033
39,40267	39828
39,41333	39607
39,42400	39367
39,43467	39151
39,44533	38952
39,45600	38763
39,46667	38549
39,47733	38327
39,48800	38115
39,49867	37882
39,50933	37603
39,52000	37309
39,53067	36983
39,54133	36621
39,55200	36236
39,56267	35860
39,57333	35499
39,58400	35142
39,59467	34769
39,60533	34333
39,61600	33801
39,62667	33151
39,63733	32392
39,64800	31522
39,65867	30547
39,66933	29461
39,68000	28296
39,69067	27117
39,70133	25920
39,71200	24706
39,72267	23466
39,73333	22195
39,74400	20940
39,75467	19703
39,76533	18487
39,77600	17329
39,78667	16232
39,79733	15210
39,80800	14237
39,81867	13311
39,82933	12460
39,84000	11674
39,85067	10952
39,86133	10261
39,87200	9628
39,88267	9060
39,89333	8539
39,90400	8048
39,91467	7610
39,92533	7197
39,93600	6815
39,94667	6472
39,95733	6155
39,96800	5847
39,97867	5578
39,98933	5331
40,00000	5096
40,01067	4876
40,02133	4666
40,03200	4478
40,04267	4297
40,05333	4135
40,06400	3971
40,07467	3828
40,08533	3682
40,09600	3547
40,10667	3428
40,11733	3311
40,12800	3186
40,13867	3077
40,14933	2973
40,16000	2878
40,17067	2780
40,18133	2687
40,19200	2603
40,20267	2538
40,21333	2458
40,22400	2378
40,23467	2301
40,24533	2232
40,25600	2165
40,26667	2101
40,27733	2045
40,28800	1988
40,29867	1931
40,30933	1867
40,32000	1820
40,33067	1768
40,34133	1719
40,35200	1666
40,36267	1620
40,37333	1581
40,38400	1525
40,39467	1485
40,40533	1439
40,41600	1393
40,42667	1357
40,43733	1313
40,44800	1273
40,45867	1235
40,46933	1194
40,48000	1160
40,49067	1123
40,50133	1090
40,51200	1054
40,52267	1020
40,53333	990
40,54400	961
40,55467	937
40,56533	905
40,57600	879
40,58667	850
40,59733	818
40,60800	792
40,61867	768
40,62933	732
40,64000	717
40,65067	689
40,66133	662
40,67200	643
40,68267	616
40,69333	597
40,70400	567
40,71467	536
40,72533	513
40,73600	491
40,74667	465
40,75733	453
40,76800	423
40,77867	396
40,78933	375
40,80000	352
40,81067	338
40,82133	313
40,83200	290
40,84267	271
40,85333	248
40,86400	227
40,87467	210
40,88533	197
40,89600	180
40,90667	159
40,91733	150
40,92800	121
40,93867	116
40,94933	99
40,96000	84
40,97067	74
40,98133	55
40,99200	44
41,00267	27
41,01333	11
41,02400	-1
41,03467	-9
41,04533	-9
41,05600	-19
41,06667	-36
41,07733	-43
41,08800	-57
41,09867	-69
41,10933	-68
41,12000	-77
41,13067	-89
41,14133	-102
41,15200	-114
41,16267	-116
41,17333	-120
41,18400	-131
41,19467	-133
41,20533	-145
41,21600	-152
41,22667	-164
41,23733	-174
41,24800	-183
41,25867	-186
41,26933	-185
41,28000	-190
41,29067	-189
41,30133	-198
41,31200	-199
41,32267	-197
41,33333	-201
41,34400	-210
41,35467	-224
41,36533	-220
41,37600	-221
41,38667	-225
41,39733	-217
41,40800	-218
41,41867	-220
41,42933	-222
41,44000	-218
41,45067	-221
41,46133	-225
41,47200	-222
41,48267	-215
41,49333	-217
41,50400	-204
41,51467	-200
41,52533	-199
41,53600	-199
41,54667	-195
41,55733	-189
41,56800	-180
41,57867	-174
41,58933	-175
41,60000	-165
41,61067	-156
41,62133	-153
41,63200	-145
41,64267	-135
41,65333	-135
41,66400	-128
41,67467	-121
41,68533	-121
41,69600	-110
41,70667	-103
41,71733	-92
41,72800	-89
41,73867	-88
41,74933	-83
41,76000	-69
41,77067	-60
41,78133	-55
41,79200	-52
41,80267	-44
41,81333	-36
41,82400	-30
41,83467	-24
41,84533	-14
41,85600	-5
41,86667	4
41,87733	5
41,88800	13
41,89867	16
41,90933	31
41,92000	30
41,93067	36
41,94133	46
41,95200	41
41,96267	51
41,97333	58
41,98400	65
41,99467	76
42,00533	74
42,01600	81
42,02667	91
42,03733	88
42,04800	94
42,05867	106
42,06933	103
42,08000	102
42,09067	107
42,10133	114
42,11200	109
42,12267	117
42,13333	117
42,14400	127
42,15467	124
42,16533	123
42,17600	135
42,18667	136
42,19733	139
42,20800	143
42,21867	147
42,22933	141
42,24000	137
42,25067	143
42,26133	146
42,27200	145
42,28267	155
42,29333	147
42,30400	147
42,31467	150
42,32533	156
42,33600	154
42,34667	153
42,35733	145
42,36800	152
42,37867	157
42,38933	153
42,40000	163
42,41067	153
42,42133	160
42,43200	158
42,44267	155
42,45333	153
42,46400	156
42,47467	159
42,48533	157
42,49600	156
42,50667	152
42,51733	151
42,52800	162
42,53867	169
42,54933	165
42,56000	159
42,57067	160
42,58133	153
42,59200	150
42,60267	150
42,61333	152
42,62400	160
42,63467	162
42,64533	162
42,65600	159
42,66667	160
42,67733	162
42,68800	160
42,69867	160
42,70933	163
42,72000	156
42,73067	157
42,74133	155
42,75200	158
42,76267	153
42,77333	156
42,78400	153
42,79467	148
42,80533	155
42,81600	156
42,82667	154
42,83733	154
42,84800	152
42,85867	155
42,86933	153
42,88000	156
42,89067	156
42,90133	154
42,91200	146
42,92267	152
42,93333	157
42,94400	161
42,95467	151
42,96533	147
42,97600	154
42,98667	158
42,99733	152
43,00800	146
43,01867	148
43,02933	149
43,04000	148
43,05067	149
43,06133	146
43,07200	161
43,08267	152
43,09333	156
43,10400	150
43,11467	148
43,12533	151
43,13600	152
43,14667	145
43,15733	150
43,16800	159
43,17867	153
43,18933	151
43,20000	156
43,21067	156
43,22133	154
43,23200	148
43,24267	142
43,25333	148
43,26400	156
43,27467	159
43,28533	152
43,29600	159
43,30667	158
43,31733	153
43,32800	153
43,33867	162
43,34933	169
43,36000	159
43,37067	149
43,38133	152
43,39200	160
43,40267	160
43,41333	154
43,42400	160
43,43467	162
43,44533	157
43,45600	159
43,46667	158
43,47733	161
43,48800	166
43,49867	163
43,50933	156
43,52000	157
43,53067	151
43,54133	154
43,55200	146
43,56267	147
43,57333	150
43,58400	149
43,59467	153
43,60533	158
43,61600	154
43,62667	153
43,63733	158
43,64800	160
43,65867	167
43,66933	163
43,68000	158
43,69067	152
43,70133	154
43,71200	151
43,72267	151
43,73333	155
43,74400	154
43,75467	171
43,76533	165
43,77600	160
43,78667	157
43,79733	160
43,80800	155
43,81867	155
43,82933	157
43,84000	154
43,85067	146
43,86133	147
43,87200	147
43,88267	141
43,89333	148
43,90400	156
43,91467	154
43,92533	145
43,93600	151
43,94667	150
43,95733	154
43,96800	155
43,97867	154
43,98933	149
44,00000	147
44,01067	145
44,02133	149
44,03200	148
44,04267	154
44,05333	152
44,06400	148
44,07467	153
44,08533	148
44,09600	148
44,10667	146
44,11733	144
44,12800	141
44,13867	145
44,14933	147
44,16000	143
44,17067	138
44,18133	141
44,19200	134
44,20267	137
44,21333	136
44,22400	142
44,23467	141
44,24533	133
44,25600	134
44,26667	135
44,27733	141
44,28800	140
44,29867	136
44,30933	135
44,32000	133
44,33067	134
44,34133	135
44,35200	137
44,36267	136
44,37333	132
44,38400	142
44,39467	140
44,40533	151
44,41600	146
44,42667	142
44,43733	140
44,44800	134
44,45867	127
44,46933	137
44,48000	133
44,49067	134
44,50133	140
44,51200	141
44,52267	139
44,53333	138
44,54400	132
44,55467	127
44,56533	129
44,57600	131
44,58667	129
44,59733	128
44,60800	129
44,61867	128
44,62933	126
44,64000	131
44,65067	131
44,66133	132
44,67200	133
44,68267	136
44,69333	139
44,70400	140
44,71467	132
44,72533	136
44,73600	126
44,74667	129
44,75733	132
44,76800	125
44,77867	124
44,78933	132
44,80000	125
44,81067	124
44,82133	126
44,83200	134
44,84267	126
44,85333	125
44,86400	124
44,87467	131
44,88533	139
44,89600	134
44,90667	128
44,91733	131
44,92800	136
44,93867	134
44,94933	131
44,96000	136
44,97067	134
44,98133	133
44,99200	129
45,00267	129
45,01333	125
45,02400	134
45,03467	132
45,04533	132
45,05600	134
45,06667	138
45,07733	131
45,08800	132
45,09867	135
45,10933	140
45,12000	134
45,13067	136
45,14133	131
45,15200	130
45,16267	128
45,17333	131
45,18400	138
45,19467	139
45,20533	138
45,21600	139
45,22667	129
45,23733	128
45,24800	134
45,25867	134
45,26933	136
45,28000	133
45,29067	133
45,30133	139
45,31200	128
45,32267	134
45,33333	141
45,34400	140
45,35467	139
45,36533	134
45,37600	137
45,38667	126
45,39733	140
45,40800	145
45,41867	133
45,42933	131
45,44000	138
45,45067	130
45,46133	125
45,47200	127
45,48267	134
45,49333	134
45,50400	139
45,51467	141
45,52533	143
45,53600	143
45,54667	135
45,55733	140
45,56800	138
45,57867	138
45,58933	144
45,60000	147
45,61067	144
45,62133	141
45,63200	136
45,64267	145
45,65333	143
45,66400	140
45,67467	135
45,68533	134
45,69600	141
45,70667	139
45,71733	140
45,72800	138
45,73867	136
45,74933	140
45,76000	144
45,77067	133
45,78133	136
45,79200	134
45,80267	141
45,81333	148
45,82400	147
45,83467	138
45,84533	137
45,85600	137
45,86667	140
45,87733	146
45,88800	139
45,89867	139
45,90933	132
45,92000	133
45,93067	140
45,94133	138
45,95200	138
45,96267	141
45,97333	140
45,98400	142
45,99467	146
46,00533	139
46,01600	137
46,02667	136
46,03733	140
46,04800	141
46,05867	144
46,06933	138
46,08000	136
46,09067	143
46,10133	141
46,11200	141
46,12267	132
46,13333	136
46,14400	138
46,15467	131
46,16533	134
46,17600	136
46,18667	126
46,19733	134
46,20800	130
46,21867	131
46,22933	134
46,24000	136
46,25067	135
46,26133	138
46,27200	130
46,28267	131
46,29333	132
46,30400	135
46,31467	135
46,32533	137
46,33600	137
46,34667	139
46,35733	139
46,36800	132
46,37867	128
46,38933	130
46,40000	134
46,41067	137
46,42133	125
46,43200	121
46,44267	123
46,45333	127
46,46400	129
46,47467	132
46,48533	125
46,49600	124
46,50667	131
46,51733	128
46,52800	130
46,53867	129
46,54933	125
46,56000	123
46,57067	121
46,58133	115
46,59200	117
46,60267	118
46,61333	114
46,62400	121
46,63467	133
46,64533	132
46,65600	122
46,66667	112
46,67733	117
46,68800	122
46,69867	121
46,70933	124
46,72000	117
46,73067	125
46,74133	118
46,75200	114
46,76267	114
46,77333	123
46,78400	120
46,79467	119
46,80533	123
46,81600	116
46,82667	117
46,83733	121
46,84800	111
46,85867	111
46,86933	118
46,88000	114
46,89067	112
46,90133	106
46,91200	109
46,92267	105
46,93333	99
46,94400	100
46,95467	99
46,96533	108
46,97600	97
46,98667	97
46,99733	99
47,00800	102
47,01867	102
47,02933	103
47,04000	96
47,05067	102
47,06133	98
47,07200	99
47,08267	100
47,09333	94
47,10400	90
47,11467	98
47,12533	102
47,13600	95
47,14667	95
47,15733	97
47,16800	92
47,17867	100
47,18933	95
47,20000	94
47,21067	92
47,22133	87
47,23200	91
47,24267	85
47,25333	84
47,26400	92
47,27467	99
47,28533	104
47,29600	95
47,30667	94
47,31733	96
47,32800	98
47,33867	101
47,34933	105
47,36000	98
47,37067	100
47,38133	109
47,39200	99
47,40267	98
47,41333	96
47,42400	100
47,43467	94
47,44533	92
47,45600	94
47,46667	92
47,47733	96
47,48800	90
47,49867	94
47,50933	85
47,52000	83
47,53067	87
47,54133	86
47,55200	87
47,56267	89
47,57333	79
47,58400	84
47,59467	82
47,60533	82
47,61600	80
47,62667	76
47,63733	70
47,64800	72
47,65867	79
47,66933	77
47,68000	77
47,69067	78
47,70133	84
47,71200	74
47,72267	73
47,73333	78
47,74400	79
47,75467	72
47,76533	73
47,77600	81
47,78667	74
47,79733	77
47,80800	67
47,81867	77
47,82933	73
47,84000	80
47,85067	80
47,86133	71
47,87200	63
47,88267	76
47,89333	67
47,90400	72
47,91467	77
47,92533	68
47,93600	74
47,94667	70
47,95733	71
47,96800	67
47,97867	66
47,98933	75
48,00000	78
48,01067	78
48,02133	72
48,03200	74
48,04267	71
48,05333	76
48,06400	71
48,07467	70
48,08533	66
48,09600	69
48,10667	75
48,11733	74
48,12800	73
48,13867	71
48,14933	63
48,16000	73
48,17067	71
48,18133	74
48,19200	70
48,20267	67
48,21333	73
48,22400	68
48,23467	72
48,24533	71
48,25600	62
48,26667	61
48,27733	67
48,28800	73
48,29867	73
48,30933	64
48,32000	66
48,33067	60
48,34133	65
48,35200	63
48,36267	75
48,37333	67
48,38400	62
48,39467	63
48,40533	61
48,41600	64
48,42667	68
48,43733	72
48,44800	70
48,45867	66
48,46933	70
48,48000	65
48,49067	61
48,50133	68
48,51200	74
48,52267	67
48,53333	64
48,54400	68
48,55467	66
48,56533	67
48,57600	70
48,58667	71
48,59733	75
48,60800	67
48,61867	66
48,62933	65
48,64000	67
48,65067	66
48,66133	65
48,67200	56
48,68267	64
48,69333	66
48,70400	65
48,71467	66
48,72533	56
48,73600	55
48,74667	49
48,75733	50
48,76800	55
48,77867	49
48,78933	53
48,80000	53
48,81067	52
48,82133	57
48,83200	64
48,84267	57
48,85333	55
48,86400	56
48,87467	53
48,88533	51
48,89600	46
48,90667	51
48,91733	51
48,92800	52
48,93867	50
48,94933	47
48,96000	54
48,97067	50
48,98133	51
48,99200	49
49,00267	50
49,01333	53
49,02400	58
49,03467	59
49,04533	53
49,05600	47
49,06667	42
49,07733	41
49,08800	48
49,09867	50
49,10933	48
49,12000	54
49,13067	50
49,14133	47
49,15200	46
49,16267	43
49,17333	35
49,18400	43
49,19467	45
49,20533	40
49,21600	43
49,22667	44
49,23733	40
49,24800	39
49,25867	46
49,26933	48
49,28000	48
49,29067	44
49,30133	39
49,31200	45
49,32267	43
49,33333	40
49,34400	34
49,35467	37
49,36533	40
49,37600	44
49,38667	45
49,39733	40
49,40800	42
49,41867	41
49,42933	43
49,44000	39
49,45067	39
49,46133	39
49,47200	44
49,48267	37
49,49333	44
49,50400	33
49,51467	34
49,52533	35
49,53600	35
49,54667	35
49,55733	30
49,56800	29
49,57867	27
49,58933	28
49,60000	33
49,61067	29
49,62133	28
49,63200	30
49,64267	35
49,65333	28
49,66400	34
49,67467	24
49,68533	33
49,69600	21
49,70667	26
49,71733	23
49,72800	24
49,73867	27
49,74933	32
49,76000	31
49,77067	31
49,78133	38
49,79200	26
49,80267	20
49,81333	21
49,82400	23
49,83467	23
49,84533	27
49,85600	27
49,86667	31
49,87733	33
49,88800	32
49,89867	35
49,90933	28
49,92000	21
49,93067	26
49,94133	21
49,95200	26
49,96267	17
49,97333	14
49,98400	11
49,99467	12
50,00533	18


