[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHIMARRAO 3.lcd
Output Date	26/02/2025
Output Time	22:01:04

[File Information]
Type	Data File
Generated	26/02/2025 21:10:36
Generated by	System Administrator
Modified	26/02/2025 22:01:03
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	26/02/2025 21:11:00
Sample Type	0:Unknown
Level	0
Sample Name	CHIMARAO 3
Sample ID	CHIMARAO 3
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	16
Injection Volume	10

[Original Files]
Data File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHIMARRAO 3.lcd
Method File	C:\Users\Public\MÉTODOS\MÉTODOS HPLC AUTOMÁTICO\RICARDO BORGES\RMBorges\sciffee\experimental 1 - pool.lcm
Batch File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\BATCH_RM_MIX POOL_26.02.2025.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	HPLC analítico (automático)
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	1

[Peak Table(PDA-Ch1)]
# of Peaks	89
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
0,70400	1
0,71467	-0
0,72533	-4
0,73600	-4
0,74667	0
0,75733	10
0,76800	4
0,77867	5
0,78933	8
0,80000	10
0,81067	7
0,82133	7
0,83200	5
0,84267	12
0,85333	13
0,86400	15
0,87467	12
0,88533	9
0,89600	6
0,90667	9
0,91733	6
0,92800	9
0,93867	8
0,94933	12
0,96000	14
0,97067	11
0,98133	6
0,99200	7
1,00267	3
1,01333	5
1,02400	8
1,03467	8
1,04533	10
1,05600	9
1,06667	8
1,07733	2
1,08800	7
1,09867	5
1,10933	8
1,12000	16
1,13067	19
1,14133	15
1,15200	19
1,16267	16
1,17333	36
1,18400	37
1,19467	42
1,20533	42
1,21600	45
1,22667	42
1,23733	52
1,24800	47
1,25867	52
1,26933	57
1,28000	69
1,29067	74
1,30133	93
1,31200	108
1,32267	139
1,33333	189
1,34400	253
1,35467	334
1,36533	471
1,37600	753
1,38667	1327
1,39733	2244
1,40800	3327
1,41867	4313
1,42933	5120
1,44000	5830
1,45067	6789
1,46133	8250
1,47200	10244
1,48267	12395
1,49333	14107
1,50400	15293
1,51467	16059
1,52533	16624
1,53600	17136
1,54667	17606
1,55733	17950
1,56800	18031
1,57867	17760
1,58933	17135
1,60000	16264
1,61067	15312
1,62133	14401
1,63200	13560
1,64267	12739
1,65333	11787
1,66400	10615
1,67467	9264
1,68533	7945
1,69600	6936
1,70667	6427
1,71733	6607
1,72800	8098
1,73867	12247
1,74933	18950
1,76000	24521
1,77067	26321
1,78133	24899
1,79200	22104
1,80267	19504
1,81333	17640
1,82400	16443
1,83467	15580
1,84533	14854
1,85600	14228
1,86667	13719
1,87733	13373
1,88800	13213
1,89867	13208
1,90933	13273
1,92000	13297
1,93067	13190
1,94133	12889
1,95200	12337
1,96267	11578
1,97333	10686
1,98400	9794
1,99467	9111
2,00533	9112
2,01600	10831
2,02667	15936
2,03733	25991
2,04800	41183
2,05867	59155
2,06933	76088
2,08000	88303
2,09067	93950
2,10133	93154
2,11200	87333
2,12267	78525
2,13333	68551
2,14400	58850
2,15467	50189
2,16533	42846
2,17600	36732
2,18667	31651
2,19733	27485
2,20800	24257
2,21867	22001
2,22933	20585
2,24000	19708
2,25067	18950
2,26133	17991
2,27200	16730
2,28267	15287
2,29333	13873
2,30400	12670
2,31467	11680
2,32533	10831
2,33600	10045
2,34667	9284
2,35733	8527
2,36800	7814
2,37867	7191
2,38933	6672
2,40000	6292
2,41067	6055
2,42133	5976
2,43200	6051
2,44267	6236
2,45333	6494
2,46400	6750
2,47467	6965
2,48533	7102
2,49600	7149
2,50667	7092
2,51733	6958
2,52800	6735
2,53867	6484
2,54933	6232
2,56000	6024
2,57067	5913
2,58133	5936
2,59200	6138
2,60267	6488
2,61333	6929
2,62400	7345
2,63467	7618
2,64533	7684
2,65600	7515
2,66667	7140
2,67733	6641
2,68800	6089
2,69867	5567
2,70933	5104
2,72000	4750
2,73067	4518
2,74133	4396
2,75200	4363
2,76267	4412
2,77333	4502
2,78400	4635
2,79467	4826
2,80533	5114
2,81600	5615
2,82667	6427
2,83733	7604
2,84800	9079
2,85867	10710
2,86933	12243
2,88000	13438
2,89067	14100
2,90133	14173
2,91200	13696
2,92267	12795
2,93333	11649
2,94400	10430
2,95467	9295
2,96533	8362
2,97600	7688
2,98667	7282
2,99733	7091
3,00800	7021
3,01867	6978
3,02933	6866
3,04000	6636
3,05067	6301
3,06133	5874
3,07200	5429
3,08267	4987
3,09333	4602
3,10400	4288
3,11467	4051
3,12533	3887
3,13600	3799
3,14667	3763
3,15733	3785
3,16800	3838
3,17867	3944
3,18933	4079
3,20000	4231
3,21067	4356
3,22133	4446
3,23200	4462
3,24267	4440
3,25333	4404
3,26400	4397
3,27467	4447
3,28533	4590
3,29600	4837
3,30667	5201
3,31733	5695
3,32800	6270
3,33867	6908
3,34933	7533
3,36000	8083
3,37067	8471
3,38133	8649
3,39200	8596
3,40267	8308
3,41333	7841
3,42400	7253
3,43467	6620
3,44533	5991
3,45600	5402
3,46667	4912
3,47733	4532
3,48800	4294
3,49867	4161
3,50933	4102
3,52000	4028
3,53067	3832
3,54133	3513
3,55200	3139
3,56267	2772
3,57333	2466
3,58400	2244
3,59467	2088
3,60533	1993
3,61600	1945
3,62667	1935
3,63733	1954
3,64800	1994
3,65867	2060
3,66933	2148
3,68000	2246
3,69067	2367
3,70133	2515
3,71200	2699
3,72267	2924
3,73333	3201
3,74400	3528
3,75467	3905
3,76533	4347
3,77600	4834
3,78667	5350
3,79733	5866
3,80800	6365
3,81867	6812
3,82933	7182
3,84000	7468
3,85067	7632
3,86133	7686
3,87200	7610
3,88267	7432
3,89333	7163
3,90400	6831
3,91467	6431
3,92533	6019
3,93600	5605
3,94667	5203
3,95733	4833
3,96800	4511
3,97867	4248
3,98933	4033
4,00000	3889
4,01067	3829
4,02133	3856
4,03200	3977
4,04267	4211
4,05333	4558
4,06400	5023
4,07467	5587
4,08533	6214
4,09600	6854
4,10667	7443
4,11733	7911
4,12800	8195
4,13867	8283
4,14933	8171
4,16000	7872
4,17067	7451
4,18133	6958
4,19200	6433
4,20267	5927
4,21333	5470
4,22400	5090
4,23467	4771
4,24533	4515
4,25600	4326
4,26667	4178
4,27733	4078
4,28800	4007
4,29867	3961
4,30933	3921
4,32000	3890
4,33067	3866
4,34133	3843
4,35200	3827
