[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\MATE 1.lcd
Output Date	27/02/2025
Output Time	05:35:24

[File Information]
Type	Data File
Generated	27/02/2025 04:44:57
Generated by	System Administrator
Modified	27/02/2025 05:35:24
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	27/02/2025 04:45:22
Sample Type	0:Unknown
Level	0
Sample Name	MATE 1
Sample ID	MATE 1
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	25
Injection Volume	10

[Original Files]
Data File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\MATE 1.lcd
Method File	C:\Users\Public\MÉTODOS\MÉTODOS HPLC AUTOMÁTICO\RICARDO BORGES\RMBorges\sciffee\experimental 1 - pool.lcm
Batch File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\BATCH_RM_MIX POOL_26.02.2025.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	HPLC analítico (automático)
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	1

[Peak Table(PDA-Ch1)]
# of Peaks	91
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
3,28533	6388
3,29600	6454
3,30667	6562
3,31733	6701
3,32800	6892
3,33867	7118
3,34933	7366
3,36000	7604
3,37067	7804
3,38133	7961
3,39200	8037
3,40267	8011
3,41333	7900
3,42400	7713
3,43467	7479
3,44533	7235
3,45600	7012
3,46667	6851
3,47733	6809
3,48800	6894
3,49867	7099
3,50933	7279
3,52000	7245
3,53067	6890
3,54133	6331
3,55200	5725
3,56267	5193
3,57333	4778
3,58400	4483
3,59467	4286
3,60533	4173
3,61600	4132
3,62667	4133
3,63733	4177
3,64800	4237
3,65867	4317
3,66933	4418
3,68000	4556
3,69067	4716
3,70133	4893
3,71200	5113
3,72267	5374
3,73333	5660
3,74400	5982
3,75467	6316
3,76533	6649
3,77600	6985
3,78667	7297
3,79733	7558
3,80800	7745
3,81867	7875
3,82933	7915
3,84000	7869
3,85067	7744
3,86133	7571
3,87200	7346
3,88267	7086
3,89333	6826
3,90400	6575
3,91467	6350
3,92533	6145
3,93600	5971
3,94667	5834
3,95733	5734
3,96800	5686
3,97867	5719
3,98933	5884
4,00000	6269
4,01067	7015
4,02133	8338
4,03200	10472
4,04267	13626
4,05333	17876
4,06400	23163
4,07467	29113
4,08533	35147
4,09600	40510
4,10667	44507
4,11733	46632
4,12800	46694
4,13867	44830
4,14933	41437
4,16000	37027
4,17067	32178
4,18133	27334
4,19200	22875
4,20267	18979
4,21333	15738
4,22400	13133
4,23467	11094
4,24533	9560
4,25600	8407
4,26667	7575
4,27733	6976
4,28800	6556
4,29867	6266
4,30933	6083
4,32000	5993
4,33067	5970
4,34133	6028
4,35200	6155
4,36267	6358
4,37333	6641
4,38400	6989
4,39467	7408
4,40533	7863
4,41600	8333
4,42667	8793
4,43733	9193
4,44800	9508
4,45867	9695
4,46933	9760
4,48000	9694
4,49067	9508
4,50133	9208
4,51200	8832
4,52267	8421
4,53333	7994
4,54400	7620
4,55467	7315
4,56533	7132
4,57600	7100
4,58667	7227
4,59733	7522
4,60800	8000
4,61867	8593
4,62933	9253
4,64000	9901
4,65067	10454
4,66133	10841
4,67200	11003
4,68267	10926
4,69333	10626
4,70400	10143
4,71467	9524
4,72533	8829
4,73600	8112
4,74667	7429
4,75733	6809
4,76800	6265
4,77867	5802
4,78933	5433
4,80000	5128
4,81067	4891
4,82133	4720
4,83200	4598
4,84267	4521
4,85333	4486
4,86400	4494
4,87467	4519
4,88533	4569
4,89600	4623
4,90667	4680
4,91733	4758
4,92800	4830
4,93867	4896
4,94933	4946
4,96000	4994
4,97067	5040
4,98133	5069
4,99200	5077
5,00267	5099
5,01333	5096
5,02400	5091
5,03467	5077
5,04533	5060
5,05600	5033
5,06667	4991
5,07733	4949
5,08800	4897
5,09867	4851
5,10933	4809
5,12000	4760
5,13067	4701
5,14133	4648
5,15200	4605
5,16267	4570
5,17333	4539
5,18400	4529
5,19467	4522
5,20533	4528
5,21600	4533
5,22667	4562
5,23733	4601
5,24800	4647
5,25867	4679
5,26933	4734
5,28000	4781
5,29067	4842
5,30133	4900
5,31200	4974
5,32267	5060
5,33333	5173
5,34400	5295
5,35467	5455
5,36533	5650
5,37600	5869
5,38667	6129
5,39733	6405
5,40800	6714
5,41867	7031
5,42933	7344
5,44000	7632
5,45067	7885
5,46133	8089
5,47200	8221
5,48267	8296
5,49333	8299
5,50400	8233
5,51467	8120
5,52533	7975
5,53600	7819
5,54667	7684
5,55733	7559
5,56800	7487
5,57867	7450
5,58933	7456
5,60000	7477
5,61067	7497
5,62133	7503
5,63200	7470
5,64267	7388
5,65333	7268
5,66400	7106
5,67467	6904
5,68533	6695
5,69600	6478
5,70667	6278
5,71733	6086
5,72800	5910
5,73867	5758
5,74933	5623
5,76000	5509
5,77067	5411
5,78133	5332
5,79200	5258
5,80267	5194
5,81333	5126
5,82400	5064
5,83467	5020
5,84533	4980
5,85600	4948
5,86667	4943
5,87733	4964
5,88800	5042
5,89867	5187
5,90933	5424
5,92000	5781
5,93067	6277
5,94133	6901
5,95200	7658
5,96267	8523
5,97333	9465
5,98400	10429
5,99467	11322
6,00533	12094
6,01600	12678
6,02667	13029
6,03733	13109
6,04800	12921
6,05867	12511
6,06933	11918
6,08000	11187
6,09067	10390
6,10133	9572
6,11200	8790
6,12267	8075
6,13333	7457
6,14400	6943
6,15467	6546
6,16533	6277
6,17600	6145
6,18667	6186
6,19733	6455
6,20800	7024
6,21867	8019
6,22933	9625
6,24000	12077
6,25067	15707
6,26133	20895
6,27200	28062
6,28267	37630
6,29333	50069
6,30400	65567
6,31467	84278
6,32533	105849
6,33600	129851
6,34667	155254
6,35733	181006
6,36800	205569
6,37867	227635
6,38933	245830
6,40000	259141
6,41067	266835
6,42133	268603
6,43200	264529
6,44267	255060
6,45333	240968
6,46400	223278
6,47467	202983
6,48533	181263
6,49600	159066
6,50667	137432
6,51733	116973
6,52800	98304
6,53867	81664
6,54933	67272
6,56000	55042
6,57067	44898
6,58133	36598
6,59200	29917
6,60267	24626
6,61333	20479
6,62400	17263
6,63467	14809
6,64533	12985
6,65600	11676
6,66667	10837
6,67733	10431
6,68800	10483
6,69867	11044
6,70933	12182
6,72000	13997
6,73067	16526
6,74133	19800
6,75200	23724
6,76267	28136
6,77333	32811
6,78400	37455
6,79467	41757
6,80533	45522
6,81600	48513
6,82667	50620
6,83733	51831
6,84800	52170
6,85867	51715
6,86933	50588
6,88000	48915
6,89067	46839
6,90133	44465
6,91200	41915
6,92267	39283
6,93333	36652
6,94400	34078
6,95467	31601
6,96533	29260
6,97600	27074
6,98667	25060
6,99733	23212
7,00800	21550
7,01867	20052
7,02933	18718
7,04000	17550
7,05067	16537
7,06133	15658
7,07200	14915
7,08267	14286
7,09333	13769
7,10400	13329
7,11467	12958
7,12533	12621
7,13600	12311
7,14667	12006
7,15733	11694
7,16800	11363
7,17867	11024
7,18933	10678
7,20000	10333
7,21067	9979
7,22133	9636
7,23200	9303
7,24267	9003
7,25333	8732
7,26400	8482
7,27467	8272
7,28533	8093
7,29600	7943
7,30667	7814
7,31733	7716
7,32800	7633
7,33867	7561
7,34933	7505
7,36000	7449
7,37067	7414
7,38133	7369
7,39200	7323
7,40267	7277
7,41333	7226
7,42400	7179
7,43467	7128
7,44533	7089
7,45600	7046
7,46667	7008
7,47733	6972
7,48800	6938
7,49867	6908
7,50933	6878
7,52000	6850
7,53067	6830
7,54133	6809
7,55200	6809
7,56267	6801
7,57333	6808
7,58400	6809
7,59467	6826
7,60533	6838
7,61600	6849
7,62667	6861
7,63733	6881
7,64800	6906
7,65867	6915
7,66933	6935
7,68000	6947
7,69067	6971
7,70133	6993
7,71200	7030
7,72267	7062
7,73333	7103
7,74400	7165
7,75467	7232
7,76533	7304
7,77600	7389
7,78667	7480
7,79733	7567
7,80800	7652
7,81867	7724
7,82933	7782
7,84000	7819
7,85067	7822
7,86133	7803
7,87200	7764
7,88267	7717
7,89333	7659
7,90400	7611
7,91467	7578
7,92533	7573
7,93600	7597
7,94667	7652
7,95733	7731
7,96800	7835
7,97867	7942
7,98933	8045
8,00000	8134
8,01067	8172
8,02133	8169
8,03200	8125
8,04267	8038
8,05333	7907
8,06400	7754
8,07467	7589
8,08533	7436
8,09600	7296
8,10667	7180
8,11733	7106
8,12800	7065
8,13867	7063
8,14933	7097
8,16000	7145
8,17067	7216
8,18133	7289
8,19200	7361
8,20267	7427
8,21333	7477
8,22400	7512
8,23467	7533
8,24533	7541
8,25600	7554
8,26667	7566
8,27733	7578
8,28800	7607
8,29867	7656
8,30933	7718
8,32000	7793
8,33067	7877
8,34133	7967
8,35200	8055
8,36267	8141
8,37333	8233
8,38400	8300
8,39467	8362
8,40533	8407
8,41600	8453
8,42667	8469
8,43733	8487
8,44800	8489
8,45867	8496
8,46933	8501
8,48000	8499
8,49067	8502
8,50133	8513
8,51200	8522
8,52267	8545
8,53333	8565
8,54400	8604
8,55467	8630
8,56533	8671
8,57600	8702
8,58667	8717
8,59733	8741
8,60800	8738
8,61867	8721
8,62933	8696
8,64000	8649
8,65067	8616
8,66133	8561
8,67200	8507
8,68267	8462
8,69333	8413
8,70400	8370
8,71467	8341
8,72533	8335
8,73600	8323
8,74667	8315
8,75733	8336
8,76800	8362
8,77867	8401
8,78933	8461
8,80000	8538
8,81067	8627
8,82133	8716
8,83200	8832
8,84267	8931
8,85333	9046
8,86400	9157
8,87467	9270
8,88533	9380
8,89600	9490
8,90667	9602
8,91733	9709
8,92800	9814
8,93867	9910
8,94933	9994
8,96000	10054
8,97067	10113
8,98133	10157
8,99200	10171
9,00267	10145
9,01333	10098
9,02400	10022
9,03467	9925
9,04533	9792
9,05600	9654
9,06667	9500
9,07733	9328
9,08800	9157
9,09867	8987
9,10933	8828
9,12000	8672
9,13067	8539
9,14133	8427
9,15200	8337
9,16267	8278
9,17333	8239
9,18400	8233
9,19467	8260
9,20533	8315
9,21600	8401
9,22667	8507
9,23733	8631
9,24800	8749
9,25867	8878
9,26933	8996
9,28000	9085
9,29067	9177
9,30133	9234
9,31200	9283
9,32267	9310
9,33333	9308
9,34400	9304
9,35467	9271
9,36533	9244
9,37600	9217
9,38667	9182
9,39733	9138
9,40800	9112
9,41867	9072
9,42933	9044
9,44000	9022
9,45067	9007
9,46133	8998
9,47200	9000
9,48267	9000
9,49333	9016
9,50400	9035
9,51467	9059
9,52533	9090
9,53600	9144
9,54667	9220
9,55733	9327
9,56800	9476
9,57867	9692
9,58933	9965
9,60000	10298
9,61067	10712
9,62133	11201
9,63200	11749
9,64267	12335
9,65333	12936
9,66400	13545
9,67467	14117
9,68533	14635
9,69600	15060
9,70667	15370
9,71733	15565
9,72800	15635
9,73867	15583
9,74933	15422
9,76000	15189
9,77067	14905
9,78133	14619
9,79200	14346
9,80267	14143
9,81333	14013
9,82400	13972
9,83467	14028
9,84533	14162
9,85600	14353
9,86667	14569
9,87733	14766
9,88800	14902
9,89867	14954
9,90933	14910
9,92000	14745
9,93067	14490
9,94133	14151
9,95200	13757
9,96267	13345
9,97333	12948
9,98400	12603
9,99467	12356
10,00533	12194
10,01600	12150
10,02667	12212
10,03733	12367
10,04800	12592
10,05867	12870
10,06933	13174
10,08000	13482
10,09067	13757
10,10133	13979
10,11200	14137
10,12267	14220
10,13333	14236
10,14400	14192
10,15467	14100
10,16533	13979
10,17600	13864
10,18667	13779
10,19733	13738
10,20800	13770
10,21867	13893
10,22933	14100
10,24000	14369
10,25067	14688
10,26133	15044
10,27200	15390
10,28267	15693
10,29333	15950
10,30400	16115
10,31467	16179
10,32533	16154
10,33600	16077
10,34667	15969
10,35733	15856
10,36800	15776
10,37867	15779
10,38933	15877
10,40000	16087
10,41067	16387
10,42133	16755
10,43200	17148
10,44267	17536
10,45333	17854
10,46400	18048
10,47467	18102
10,48533	17980
10,49600	17688
10,50667	17220
10,51733	16624
10,52800	15907
10,53867	15146
10,54933	14374
10,56000	13635
10,57067	12956
10,58133	12374
10,59200	11887
10,60267	11509
10,61333	11223
10,62400	11039
10,63467	10925
10,64533	10865
10,65600	10844
10,66667	10839
10,67733	10838
10,68800	10836
10,69867	10826
10,70933	10813
10,72000	10770
10,73067	10724
10,74133	10674
10,75200	10607
10,76267	10540
10,77333	10472
10,78400	10399
10,79467	10328
10,80533	10271
10,81600	10232
10,82667	10209
10,83733	10223
10,84800	10293
10,85867	10434
10,86933	10681
10,88000	11071
10,89067	11670
10,90133	12577
10,91200	13939
10,92267	16014
10,93333	19167
10,94400	23928
10,95467	30952
10,96533	41175
10,97600	55476
10,98667	74963
10,99733	100356
11,00800	132405
11,01867	171048
11,02933	215973
11,04000	265801
11,05067	319065
11,06133	373405
11,07200	426497
11,08267	475743
11,09333	518735
11,10400	553466
11,11467	578184
11,12533	591903
11,13600	594122
11,14667	584952
11,15733	565411
11,16800	536781
11,17867	501097
11,18933	460092
11,20000	416078
11,21067	370808
11,22133	326259
11,23200	283603
11,24267	243963
11,25333	207902
11,26400	175783
11,27467	147752
11,28533	123615
11,29600	103186
11,30667	86017
11,31733	71811
11,32800	60119
11,33867	50580
11,34933	42786
11,36000	36494
11,37067	31392
11,38133	27299
11,39200	24013
11,40267	21383
11,41333	19302
11,42400	17663
11,43467	16375
11,44533	15365
11,45600	14603
11,46667	14029
11,47733	13585
11,48800	13271
11,49867	13026
11,50933	12841
11,52000	12698
11,53067	12585
11,54133	12480
11,55200	12384
11,56267	12290
11,57333	12195
11,58400	12095
11,59467	11985
11,60533	11874
11,61600	11765
11,62667	11652
11,63733	11549
11,64800	11475
11,65867	11410
11,66933	11371
11,68000	11365
11,69067	11403
11,70133	11480
11,71200	11599
11,72267	11761
11,73333	11948
11,74400	12154
11,75467	12380
11,76533	12580
11,77600	12750
11,78667	12884
11,79733	12985
11,80800	13028
11,81867	13030
11,82933	12990
11,84000	12917
11,85067	12809
11,86133	12691
11,87200	12553
11,88267	12410
11,89333	12265
11,90400	12122
11,91467	11992
11,92533	11864
11,93600	11752
11,94667	11653
11,95733	11565
11,96800	11476
11,97867	11401
11,98933	11342
12,00000	11292
12,01067	11257
12,02133	11239
12,03200	11233
12,04267	11273
12,05333	11340
12,06400	11445
12,07467	11598
12,08533	11816
12,09600	12078
12,10667	12408
12,11733	12792
12,12800	13205
12,13867	13653
12,14933	14115
12,16000	14534
12,17067	14927
12,18133	15227
12,19200	15413
12,20267	15486
12,21333	15448
12,22400	15280
12,23467	14998
12,24533	14642
12,25600	14222
12,26667	13760
12,27733	13278
12,28800	12823
12,29867	12402
12,30933	12026
12,32000	11688
12,33067	11405
12,34133	11169
12,35200	10970
12,36267	10806
12,37333	10674
12,38400	10562
12,39467	10484
12,40533	10423
12,41600	10403
12,42667	10406
12,43733	10439
12,44800	10501
12,45867	10601
12,46933	10739
12,48000	10901
12,49067	11104
12,50133	11324
12,51200	11563
12,52267	11806
12,53333	12047
12,54400	12286
12,55467	12517
12,56533	12733
12,57600	12926
12,58667	13101
12,59733	13270
12,60800	13412
12,61867	13546
12,62933	13664
12,64000	13766
12,65067	13844
12,66133	13898
12,67200	13934
12,68267	13936
12,69333	13909
12,70400	13850
12,71467	13752
12,72533	13629
12,73600	13469
12,74667	13299
12,75733	13118
12,76800	12931
12,77867	12734
12,78933	12541
12,80000	12362
12,81067	12208
12,82133	12076
12,83200	11959
12,84267	11876
12,85333	11819
12,86400	11778
12,87467	11765
12,88533	11761
12,89600	11776
12,90667	11796
12,91733	11832
12,92800	11873
12,93867	11923
12,94933	11976
12,96000	12041
12,97067	12096
12,98133	12134
12,99200	12180
13,00267	12213
13,01333	12234
13,02400	12252
13,03467	12268
13,04533	12266
13,05600	12258
13,06667	12266
13,07733	12279
13,08800	12292
13,09867	12322
13,10933	12403
13,12000	12597
13,13067	13035
13,14133	14130
13,15200	16646
13,16267	21917
13,17333	31570
13,18400	47049
13,19467	68479
13,20533	94539
13,21600	122498
13,22667	149369
13,23733	172707
13,24800	190993
13,25867	203867
13,26933	211645
13,28000	215120
13,29067	215173
13,30133	212597
13,31200	208112
13,32267	202210
13,33333	195351
13,34400	187818
13,35467	179889
13,36533	171710
13,37600	163455
13,38667	155229
13,39733	147148
13,40800	139277
13,41867	131650
13,42933	124345
13,44000	117347
13,45067	110695
13,46133	104362
13,47200	98388
13,48267	92708
13,49333	87356
13,50400	82276
13,51467	77489
13,52533	72960
13,53600	68706
13,54667	64698
13,55733	60933
13,56800	57412
13,57867	54127
13,58933	51093
13,60000	48287
13,61067	45711
13,62133	43348
13,63200	41185
13,64267	39213
13,65333	37426
13,66400	35796
13,67467	34306
13,68533	32933
13,69600	31670
13,70667	30494
13,71733	29380
13,72800	28322
13,73867	27330
13,74933	26388
13,76000	25498
13,77067	24665
13,78133	23873
13,79200	23138
13,80267	22451
13,81333	21806
13,82400	21204
13,83467	20630
13,84533	20088
13,85600	19585
13,86667	19096
13,87733	18624
13,88800	18189
13,89867	17771
13,90933	17389
13,92000	17039
13,93067	16729
13,94133	16442
13,95200	16195
13,96267	15986
13,97333	15810
13,98400	15677
13,99467	15582
14,00533	15528
14,01600	15523
14,02667	15581
14,03733	15718
14,04800	15970
14,05867	16363
14,06933	16965
14,08000	17814
14,09067	18976
14,10133	20496
14,11200	22422
14,12267	24758
14,13333	27471
14,14400	30520
14,15467	33761
14,16533	37029
14,17600	40123
14,18667	42842
14,19733	44990
14,20800	46422
14,21867	47013
14,22933	46769
14,24000	45731
14,25067	43993
14,26133	41745
14,27200	39153
14,28267	36427
14,29333	33717
14,30400	31164
14,31467	28896
14,32533	26961
14,33600	25382
14,34667	24147
14,35733	23220
14,36800	22551
14,37867	22062
14,38933	21692
14,40000	21391
14,41067	21080
14,42133	20733
14,43200	20349
14,44267	19920
14,45333	19447
14,46400	18956
14,47467	18479
14,48533	18030
14,49600	17642
14,50667	17316
14,51733	17073
14,52800	16900
14,53867	16813
14,54933	16793
14,56000	16839
14,57067	16940
14,58133	17096
14,59200	17302
14,60267	17562
14,61333	17894
14,62400	18295
14,63467	18794
14,64533	19394
14,65600	20087
14,66667	20878
14,67733	21733
14,68800	22596
14,69867	23437
14,70933	24195
14,72000	24802
14,73067	25201
14,74133	25357
14,75200	25285
14,76267	24962
14,77333	24451
14,78400	23803
14,79467	23071
14,80533	22332
14,81600	21656
14,82667	21088
14,83733	20674
14,84800	20438
14,85867	20379
14,86933	20488
14,88000	20755
14,89067	21157
14,90133	21685
14,91200	22288
14,92267	22957
14,93333	23645
14,94400	24338
14,95467	24998
14,96533	25595
14,97600	26096
14,98667	26464
14,99733	26667
15,00800	26686
15,01867	26501
15,02933	26102
15,04000	25514
15,05067	24749
15,06133	23855
15,07200	22875
15,08267	21870
15,09333	20868
15,10400	19920
15,11467	19079
15,12533	18341
15,13600	17734
15,14667	17272
15,15733	16955
15,16800	16777
15,17867	16754
15,18933	16899
15,20000	17248
15,21067	17811
15,22133	18627
15,23200	19727
15,24267	21146
15,25333	22873
15,26400	24891
15,27467	27135
15,28533	29486
15,29600	31837
15,30667	34017
15,31733	35849
15,32800	37198
15,33867	37921
15,34933	37998
15,36000	37417
15,37067	36232
15,38133	34576
15,39200	32567
15,40267	30373
15,41333	28163
15,42400	26057
15,43467	24143
15,44533	22491
15,45600	21137
15,46667	20095
15,47733	19330
15,48800	18827
15,49867	18554
15,50933	18467
15,52000	18543
15,53067	18766
15,54133	19124
15,55200	19571
15,56267	20105
15,57333	20709
15,58400	21340
15,59467	21973
15,60533	22562
15,61600	23069
15,62667	23456
15,63733	23692
15,64800	23771
15,65867	23675
15,66933	23415
15,68000	23013
15,69067	22490
15,70133	21891
15,71200	21251
15,72267	20605
15,73333	19982
15,74400	19405
15,75467	18896
15,76533	18467
15,77600	18105
15,78667	17824
15,79733	17625
15,80800	17493
15,81867	17429
15,82933	17410
15,84000	17439
15,85067	17494
15,86133	17559
15,87200	17621
15,88267	17691
15,89333	17741
15,90400	17770
15,91467	17775
15,92533	17755
15,93600	17714
15,94667	17657
15,95733	17592
15,96800	17532
15,97867	17468
15,98933	17433
16,00000	17411
16,01067	17404
16,02133	17419
16,03200	17454
16,04267	17497
16,05333	17544
16,06400	17598
16,07467	17650
16,08533	17701
16,09600	17744
16,10667	17797
16,11733	17854
16,12800	17920
16,13867	18000
16,14933	18097
16,16000	18205
16,17067	18327
16,18133	18448
16,19200	18585
16,20267	18727
16,21333	18870
16,22400	19003
16,23467	19127
16,24533	19228
16,25600	19307
16,26667	19374
16,27733	19423
16,28800	19451
16,29867	19456
16,30933	19427
16,32000	19395
16,33067	19342
16,34133	19276
16,35200	19189
16,36267	19096
16,37333	18997
16,38400	18908
16,39467	18824
16,40533	18737
16,41600	18658
16,42667	18588
16,43733	18542
16,44800	18498
16,45867	18455
16,46933	18409
16,48000	18370
16,49067	18334
16,50133	18276
16,51200	18214
16,52267	18145
16,53333	18062
16,54400	17982
16,55467	17884
16,56533	17796
16,57600	17722
16,58667	17648
16,59733	17597
16,60800	17570
16,61867	17568
16,62933	17595
16,64000	17638
16,65067	17719
16,66133	17832
16,67200	17970
16,68267	18116
16,69333	18284
16,70400	18449
16,71467	18623
16,72533	18806
16,73600	18992
16,74667	19171
16,75733	19340
16,76800	19495
16,77867	19672
16,78933	19848
16,80000	20039
16,81067	20226
16,82133	20417
16,83200	20612
16,84267	20800
16,85333	20960
16,86400	21086
16,87467	21177
16,88533	21200
16,89600	21169
16,90667	21081
16,91733	20950
16,92800	20780
16,93867	20604
16,94933	20417
16,96000	20242
16,97067	20095
16,98133	19957
16,99200	19848
17,00267	19736
17,01333	19653
17,02400	19564
17,03467	19462
17,04533	19338
17,05600	19202
17,06667	19052
17,07733	18883
17,08800	18717
17,09867	18539
17,10933	18368
17,12000	18202
17,13067	18048
17,14133	17911
17,15200	17806
17,16267	17721
17,17333	17650
17,18400	17609
17,19467	17592
17,20533	17602
17,21600	17627
17,22667	17684
17,23733	17748
17,24800	17819
17,25867	17906
17,26933	17981
17,28000	18074
17,29067	18146
17,30133	18216
17,31200	18267
17,32267	18308
17,33333	18333
17,34400	18343
17,35467	18351
17,36533	18347
17,37600	18337
17,38667	18320
17,39733	18306
17,40800	18290
17,41867	18280
17,42933	18282
17,44000	18286
17,45067	18300
17,46133	18324
17,47200	18351
17,48267	18383
17,49333	18432
17,50400	18493
17,51467	18536
17,52533	18603
17,53600	18668
17,54667	18738
17,55733	18820
17,56800	18894
17,57867	18965
17,58933	19050
17,60000	19151
17,61067	19252
17,62133	19364
17,63200	19483
17,64267	19603
17,65333	19719
17,66400	19833
17,67467	19934
17,68533	20012
17,69600	20093
17,70667	20135
17,71733	20159
17,72800	20159
17,73867	20145
17,74933	20114
17,76000	20067
17,77067	20016
17,78133	19965
17,79200	19921
17,80267	19886
17,81333	19872
17,82400	19877
17,83467	19887
17,84533	19915
17,85600	19949
17,86667	19979
17,87733	20005
17,88800	20018
17,89867	20019
17,90933	20018
17,92000	19998
17,93067	19963
17,94133	19930
17,95200	19897
17,96267	19869
17,97333	19860
17,98400	19859
17,99467	19876
18,00533	19923
18,01600	19992
18,02667	20069
18,03733	20171
18,04800	20285
18,05867	20403
18,06933	20517
18,08000	20630
18,09067	20731
18,10133	20812
18,11200	20869
18,12267	20922
18,13333	20945
18,14400	20963
18,15467	20970
18,16533	20977
18,17600	20971
18,18667	20969
18,19733	20960
18,20800	20956
18,21867	20948
18,22933	20936
18,24000	20912
18,25067	20877
18,26133	20831
18,27200	20778
18,28267	20713
18,29333	20632
18,30400	20548
18,31467	20477
18,32533	20421
18,33600	20368
18,34667	20328
18,35733	20318
18,36800	20317
18,37867	20346
18,38933	20397
18,40000	20467
18,41067	20546
18,42133	20632
18,43200	20725
18,44267	20820
18,45333	20890
18,46400	20954
18,47467	20989
18,48533	21011
18,49600	21000
18,50667	20976
18,51733	20935
18,52800	20878
18,53867	20825
18,54933	20782
18,56000	20748
18,57067	20726
18,58133	20732
18,59200	20750
18,60267	20790
18,61333	20855
18,62400	20934
18,63467	21025
18,64533	21126
18,65600	21242
18,66667	21367
18,67733	21495
18,68800	21629
18,69867	21756
18,70933	21863
18,72000	21947
18,73067	22015
18,74133	22051
18,75200	22045
18,76267	22003
18,77333	21931
18,78400	21823
18,79467	21690
18,80533	21545
18,81600	21406
18,82667	21272
18,83733	21166
18,84800	21076
18,85867	21020
18,86933	21014
18,88000	21047
18,89067	21108
18,90133	21212
18,91200	21331
18,92267	21480
18,93333	21655
18,94400	21833
18,95467	22014
18,96533	22197
18,97600	22376
18,98667	22554
18,99733	22723
19,00800	22864
19,01867	23002
19,02933	23116
19,04000	23231
19,05067	23333
19,06133	23426
19,07200	23509
19,08267	23606
19,09333	23710
19,10400	23817
19,11467	23940
19,12533	24084
19,13600	24216
19,14667	24349
19,15733	24476
19,16800	24587
19,17867	24659
19,18933	24700
19,20000	24707
19,21067	24669
19,22133	24597
19,23200	24508
19,24267	24385
19,25333	24249
19,26400	24106
19,27467	23940
19,28533	23769
19,29600	23586
19,30667	23403
19,31733	23204
19,32800	23015
19,33867	22819
19,34933	22632
19,36000	22444
19,37067	22278
19,38133	22120
19,39200	21986
19,40267	21874
19,41333	21792
19,42400	21739
19,43467	21737
19,44533	21828
19,45600	22014
19,46667	22368
19,47733	22952
19,48800	23880
19,49867	25280
19,50933	27265
19,52000	29996
19,53067	33588
19,54133	38167
19,55200	43727
19,56267	50231
19,57333	57454
19,58400	65118
19,59467	72771
19,60533	79973
19,61600	86159
19,62667	90910
19,63733	93875
19,64800	94834
19,65867	93787
19,66933	90880
19,68000	86382
19,69067	80706
19,70133	74270
19,71200	67534
19,72267	60849
19,73333	54536
19,74400	48794
19,75467	43730
19,76533	39386
19,77600	35757
19,78667	32768
19,79733	30363
19,80800	28424
19,81867	26876
19,82933	25671
19,84000	24722
19,85067	23980
19,86133	23407
19,87200	22976
19,88267	22657
19,89333	22406
19,90400	22238
19,91467	22112
19,92533	22025
19,93600	21959
19,94667	21923
19,95733	21905
19,96800	21886
19,97867	21876
19,98933	21865
20,00000	21858
20,01067	21852
20,02133	21839
20,03200	21835
20,04267	21820
20,05333	21802
20,06400	21793
20,07467	21782
20,08533	21771
20,09600	21769
20,10667	21783
20,11733	21807
20,12800	21860
20,13867	21949
20,14933	22097
20,16000	22339
20,17067	22742
20,18133	23363
20,19200	24314
20,20267	25746
20,21333	27827
20,22400	30794
20,23467	34844
20,24533	40258
20,25600	47136
20,26667	55654
20,27733	65729
20,28800	77195
20,29867	89567
20,30933	102349
20,32000	114746
20,33067	126004
20,34133	135296
20,35200	141952
20,36267	145512
20,37333	145766
20,38400	142785
20,39467	136891
20,40533	128605
20,41600	118626
20,42667	107616
20,43733	96318
20,44800	85255
20,45867	74925
20,46933	65562
20,48000	57382
20,49067	50403
20,50133	44602
